-0.447213,-0.446982,-0.44631,-0.445197,-0.443646,-0.441657,-0.439233,-0.436376,-0.433089,-0.429375,-0.425237,-0.42068,-0.415709,-0.410328,-0.404542,-0.398357,-0.39178,-0.384816,-0.377473,-0.369758,-0.361678,-0.353241,-0.344457,-0.335333,-0.325878,-0.316102,-0.306014,-0.295625,-0.284944,-0.273982,-0.26275,-0.251259,-0.239521,-0.227546,-0.215347,-0.202936,-0.190324,-0.177525,-0.164551,-0.151414,-0.138129,-0.124707,-0.111162,-0.0975079,-0.0837575,-0.0699244,-0.0560225,-0.0420652,-0.0280665,-0.0140402,0,0.0140402,0.0280666,0.0420653,0.0560225,0.0699244,0.0837575,0.097508,0.111162,0.124707,0.138129,0.151414,0.164551,0.177525,0.190324,0.202936,0.215347,0.227546,0.239521,0.251259,0.26275,0.273982,0.284944,0.295625,0.306014,0.316102,0.325878,0.335333,0.344457,0.353241,0.361678,0.369758,0.377473,0.384816,0.39178,0.398357,0.404542,0.410328,0.415709,0.420681,0.425237,0.429375,0.433089,0.436376,0.439233,0.441657,0.443646,0.445197,0.44631,0.446982,
-0.000712256,-0.0287773,-0.056729,-0.0844571,-0.111852,-0.138806,-0.165213,-0.190968,-0.215971,-0.240122,-0.263326,-0.285493,-0.306533,-0.326365,-0.344911,-0.362096,-0.377854,-0.392123,-0.404845,-0.415971,-0.425457,-0.433266,-0.439367,-0.443735,-0.446354,-0.447213,-0.44631,-0.443646,-0.439233,-0.433089,-0.425237,-0.415709,-0.404542,-0.39178,-0.377473,-0.361678,-0.344457,-0.325878,-0.306014,-0.284944,-0.26275,-0.239521,-0.215347,-0.190324,-0.164551,-0.138129,-0.111162,-0.0837574,-0.0560224,-0.0280665,0,0.0280665,0.0560225,0.0837575,0.111162,0.138129,0.164551,0.190324,0.215347,0.239521,0.26275,0.284944,0.306014,0.325878,0.344457,0.361678,0.377473,0.39178,0.404542,0.415709,0.425237,0.433089,0.439233,0.443646,0.44631,0.447213,0.446354,0.443735,0.439367,0.433266,0.425457,0.415971,0.404845,0.392122,0.377854,0.362096,0.344911,0.326365,0.306533,0.285492,0.263326,0.240122,0.215971,0.190968,0.165213,0.138806,0.111852,0.0844571,0.056729,0.0287772,
0.447212,0.445129,0.439099,0.429175,0.415446,0.398033,0.37709,0.352804,0.32539,0.29509,0.262174,0.226933,0.189679,0.150744,0.110472,0.0692209,0.0273557,-0.0147521,-0.0567291,-0.098203,-0.138806,-0.178179,-0.215971,-0.251848,-0.285493,-0.316605,-0.344911,-0.370158,-0.392123,-0.41061,-0.425457,-0.436532,-0.443735,-0.447004,-0.44631,-0.441657,-0.433089,-0.42068,-0.404542,-0.384816,-0.361678,-0.335333,-0.306014,-0.273982,-0.239521,-0.202936,-0.164551,-0.124707,-0.0837574,-0.0420652,0,0.0420652,0.0837576,0.124707,0.164551,0.202936,0.239521,0.273982,0.306014,0.335333,0.361678,0.384816,0.404542,0.420681,0.433089,0.441657,0.44631,0.447004,0.443735,0.436532,0.425457,0.41061,0.392122,0.370158,0.344911,0.316605,0.285493,0.251848,0.215971,0.178178,0.138806,0.0982028,0.0567291,0.014752,-0.0273559,-0.0692209,-0.110472,-0.150744,-0.189679,-0.226933,-0.262174,-0.29509,-0.32539,-0.352804,-0.37709,-0.398033,-0.415446,-0.429175,-0.439099,-0.445129,
0.00142451,0.0574354,0.112541,0.165875,0.216594,0.263902,0.307051,0.345364,0.378235,0.405147,0.425676,0.439499,0.446398,0.446264,0.439099,0.425016,0.404238,0.37709,0.344002,0.305494,0.262174,0.214722,0.163888,0.110472,0.0553157,-0.000712256,-0.0567291,-0.111852,-0.165213,-0.215971,-0.263326,-0.306533,-0.344911,-0.377854,-0.404845,-0.425457,-0.439367,-0.446354,-0.44631,-0.439233,-0.425237,-0.404542,-0.377473,-0.344457,-0.306014,-0.26275,-0.215347,-0.164551,-0.111162,-0.0560224,0,0.0560224,0.111162,0.164551,0.215347,0.26275,0.306014,0.344457,0.377473,0.404542,0.425237,0.439233,0.44631,0.446354,0.439367,0.425457,0.404845,0.377854,0.344911,0.306533,0.263326,0.215971,0.165213,0.111852,0.056729,0.000712256,-0.0553157,-0.110472,-0.163888,-0.214722,-0.262174,-0.305495,-0.344002,-0.37709,-0.404238,-0.425016,-0.439099,-0.446264,-0.446398,-0.439499,-0.425676,-0.405147,-0.378235,-0.345364,-0.307051,-0.263902,-0.216594,-0.165875,-0.112541,-0.0574351,
-0.44721,-0.441431,-0.424794,-0.397707,-0.360838,-0.315093,-0.261596,-0.201665,-0.136773,-0.068517,0.00142451,0.071331,0.139483,0.204204,0.263902,0.317108,0.362514,0.399002,0.425676,0.441879,0.447212,0.441545,0.425016,0.398033,0.361258,0.315598,0.262174,0.202301,0.137451,0.0692208,-0.000712256,-0.070628,-0.138806,-0.20357,-0.263326,-0.316605,-0.362096,-0.39868,-0.425457,-0.441769,-0.447213,-0.441657,-0.425237,-0.398357,-0.361678,-0.316102,-0.26275,-0.202935,-0.138129,-0.0699244,0,0.0699244,0.138129,0.202936,0.26275,0.316102,0.361678,0.398357,0.425237,0.441657,0.447213,0.441769,0.425457,0.39868,0.362096,0.316605,0.263326,0.20357,0.138806,0.0706278,0.000712256,-0.0692208,-0.137451,-0.202301,-0.262174,-0.315598,-0.361258,-0.398033,-0.425016,-0.441545,-0.447212,-0.441879,-0.425676,-0.399002,-0.362514,-0.317108,-0.263901,-0.204204,-0.139483,-0.0713307,-0.00142451,0.0685174,0.136773,0.201665,0.261597,0.315093,0.360838,0.397707,0.424794,0.441431,
-0.00213676,-0.0858554,-0.166536,-0.241323,-0.307569,-0.36293,-0.405448,-0.433617,-0.44644,-0.443464,-0.424794,-0.391091,-0.343547,-0.283844,-0.214097,-0.136773,-0.054609,0.0294882,0.112542,0.191612,0.263902,0.326852,0.378235,0.416232,0.439499,0.447212,0.439099,0.415446,0.37709,0.32539,0.262174,0.189679,0.110472,0.0273557,-0.0567291,-0.138806,-0.215971,-0.285493,-0.344911,-0.392123,-0.425457,-0.443735,-0.44631,-0.433089,-0.404542,-0.361678,-0.306014,-0.239521,-0.164551,-0.0837574,0,0.0837574,0.164551,0.239521,0.306014,0.361678,0.404542,0.433089,0.44631,0.443735,0.425457,0.392123,0.344911,0.285492,0.215971,0.138806,0.0567291,-0.0273559,-0.110472,-0.189679,-0.262174,-0.32539,-0.37709,-0.415446,-0.439099,-0.447212,-0.439499,-0.416232,-0.378235,-0.326852,-0.263902,-0.191612,-0.112542,-0.029488,0.0546094,0.136773,0.214098,0.283844,0.343547,0.391091,0.424794,0.443464,0.44644,0.433617,0.405448,0.36293,0.307569,0.241323,0.166536,0.085855,
0.447207,0.435904,0.403626,0.351927,0.283294,0.201029,0.109091,0.0119045,-0.0858557,-0.179484,-0.264476,-0.336743,-0.392805,-0.429967,-0.44644,-0.441431,-0.415182,-0.368954,-0.304974,-0.226318,-0.136773,-0.0406467,0.0574355,0.152754,0.240723,0.317108,0.378235,0.421162,0.443823,0.445129,0.425016,0.384452,0.32539,0.25067,0.163888,0.0692209,-0.0287775,-0.125391,-0.215971,-0.296159,-0.362096,-0.41061,-0.439367,-0.446982,-0.433089,-0.398357,-0.344457,-0.273982,-0.190324,-0.0975079,0,0.0975079,0.190324,0.273982,0.344457,0.398357,0.433089,0.446982,0.439367,0.41061,0.362096,0.296159,0.215971,0.125391,0.0287773,-0.0692209,-0.163888,-0.25067,-0.32539,-0.384452,-0.425016,-0.445129,-0.443823,-0.421162,-0.378235,-0.317108,-0.240723,-0.152754,-0.0574353,0.0406469,0.136773,0.226319,0.304974,0.368954,0.415182,0.441431,0.44644,0.429967,0.392805,0.336742,0.264476,0.179484,0.0858557,-0.0119045,-0.109092,-0.201029,-0.283294,-0.351927,-0.403626,-0.435904,
0.00284901,0.11392,0.217839,0.308086,0.378993,0.426111,0.446482,0.438827,0.403626,0.34309,0.261018,0.162562,0.0539018,-0.058142,-0.166536,-0.264476,-0.345816,-0.405448,-0.43963,-0.446217,-0.424794,-0.376707,-0.304974,-0.214097,-0.109782,0.00142451,0.112542,0.216594,0.307051,0.378235,0.425676,0.446398,0.439099,0.404238,0.344002,0.262174,0.163888,0.0553157,-0.056729,-0.165213,-0.263326,-0.344911,-0.404845,-0.439367,-0.44631,-0.425237,-0.377473,-0.306014,-0.215347,-0.111162,0,0.111162,0.215347,0.306014,0.377473,0.425237,0.44631,0.439367,0.404845,0.344911,0.263326,0.165213,0.0567287,-0.055316,-0.163888,-0.262174,-0.344002,-0.404238,-0.439099,-0.446398,-0.425676,-0.378235,-0.307051,-0.216594,-0.112541,-0.00142451,0.109782,0.214098,0.304974,0.376707,0.424794,0.446217,0.43963,0.405448,0.345815,0.264476,0.166535,0.058142,-0.0539021,-0.162563,-0.261018,-0.34309,-0.403626,-0.438827,-0.446481,-0.426111,-0.378993,-0.308086,-0.217839,-0.113919,
-0.447202,-0.428569,-0.375937,-0.293481,-0.187742,-0.0671091,0.0588478,0.180136,0.287134,0.371353,0.426111,0.447064,0.432551,0.383723,0.304452,0.201029,0.0816577,-0.0441921,-0.166536,-0.275668,-0.36293,-0.421401,-0.44644,-0.436062,-0.391091,-0.315093,-0.214097,-0.0961172,0.0294881,0.152754,0.263902,0.354113,0.416232,0.44533,0.439099,0.398033,0.32539,0.226932,0.110472,-0.0147522,-0.138806,-0.251848,-0.344911,-0.41061,-0.443735,-0.441657,-0.404542,-0.335332,-0.239521,-0.124707,0,0.124707,0.239521,0.335333,0.404542,0.441657,0.443735,0.41061,0.344911,0.251848,0.138806,0.0147522,-0.110473,-0.226933,-0.32539,-0.398033,-0.439099,-0.44533,-0.416232,-0.354113,-0.263902,-0.152754,-0.0294878,0.0961175,0.214097,0.315093,0.391091,0.436062,0.44644,0.421401,0.36293,0.275667,0.166536,0.0441918,-0.0816583,-0.201029,-0.304453,-0.383723,-0.432551,-0.447064,-0.426111,-0.371352,-0.287134,-0.180136,-0.0588472,0.0671091,0.187743,0.293481,0.375937,0.42857,
-0.00356124,-0.141511,-0.265624,-0.363761,-0.426326,-0.447202,-0.424347,-0.359995,-0.260439,-0.135416,0.00284901,0.140836,0.26505,0.363346,0.426111,0.447207,0.424571,0.360417,0.261018,0.136095,-0.00213676,-0.14016,-0.264476,-0.36293,-0.425894,-0.44721,-0.424794,-0.360838,-0.261596,-0.136773,0.00142451,0.139483,0.263902,0.362514,0.425676,0.447212,0.425016,0.361258,0.262174,0.137451,-0.000712256,-0.138806,-0.263327,-0.362096,-0.425457,-0.447213,-0.425237,-0.361678,-0.26275,-0.138129,0,0.138129,0.262751,0.361678,0.425237,0.447213,0.425457,0.362096,0.263326,0.138806,0.000712256,-0.137451,-0.262174,-0.361259,-0.425016,-0.447212,-0.425676,-0.362514,-0.263901,-0.139483,-0.00142451,0.136773,0.261597,0.360838,0.424794,0.44721,0.425894,0.36293,0.264476,0.140159,0.00213676,-0.136096,-0.261018,-0.360417,-0.424571,-0.447207,-0.426111,-0.363346,-0.26505,-0.140835,-0.00284901,0.135417,0.260439,0.359995,0.424347,0.447202,0.426326,0.363761,0.265624,0.141511,
0.447196,0.419459,0.342175,0.224473,0.0802565,-0.0734397,-0.218461,-0.337678,-0.417009,-0.447082,-0.424347,-0.351487,-0.23711,-0.0947252,0.058848,0.20547,0.327822,0.411452,0.446482,0.428772,0.360417,0.249489,0.109091,-0.044192,-0.192256,-0.31761,-0.405448,-0.445395,-0.432732,-0.368954,-0.261596,-0.123338,0.0294882,0.178831,0.307051,0.399002,0.443823,0.43622,0.37709,0.273419,0.137451,-0.0147519,-0.165213,-0.296159,-0.392123,-0.441769,-0.439233,-0.384816,-0.284944,-0.151414,0,0.151414,0.284944,0.384816,0.439233,0.441769,0.392123,0.296158,0.165213,0.0147519,-0.137451,-0.273419,-0.377091,-0.43622,-0.443823,-0.399002,-0.307051,-0.178831,-0.0294878,0.123339,0.261596,0.368954,0.432732,0.445395,0.405448,0.31761,0.192256,0.0441916,-0.109092,-0.249489,-0.360417,-0.428773,-0.446482,-0.411452,-0.327822,-0.20547,-0.0588473,0.0947252,0.23711,0.351488,0.424347,0.447082,0.417009,0.337678,0.218461,0.0734397,-0.0802572,-0.224473,-0.342175,-0.419459,
0.00427347,0.168517,0.309116,0.406345,0.446561,0.424121,0.342175,0.212219,0.0524872,-0.114608,-0.265624,-0.37937,-0.439889,-0.438689,-0.375937,-0.26044,-0.108401,0.058848,0.21784,0.346267,0.426111,0.446169,0.403626,0.304453,0.162562,-0.00213676,-0.166536,-0.307569,-0.405448,-0.44644,-0.424794,-0.343546,-0.214097,-0.054609,0.112542,0.263902,0.378235,0.439499,0.439099,0.37709,0.262174,0.110472,-0.0567295,-0.215971,-0.344911,-0.425457,-0.44631,-0.404542,-0.306014,-0.164551,0,0.164551,0.306014,0.404542,0.44631,0.425457,0.344911,0.21597,0.0567287,-0.110472,-0.262174,-0.37709,-0.439099,-0.439499,-0.378235,-0.263902,-0.112542,0.0546094,0.214098,0.343547,0.424794,0.44644,0.405448,0.307569,0.166536,0.00213676,-0.162562,-0.304453,-0.403626,-0.446169,-0.426111,-0.346266,-0.21784,-0.0588476,0.108401,0.26044,0.375938,0.438689,0.439889,0.37937,0.265624,0.114608,-0.0524872,-0.212219,-0.342175,-0.424121,-0.446561,-0.406345,-0.309116,-0.168516,
-0.44719,-0.408609,-0.302884,-0.147386,0.0323305,0.206734,0.347166,0.43055,0.443183,0.382989,0.25986,0.0940295,-0.0872532,-0.254198,-0.379371,-0.442203,-0.43237,-0.351487,-0.212845,-0.0392278,0.140836,0.297757,0.405748,0.447064,0.414916,0.314587,0.162562,-0.0161758,-0.192255,-0.336743,-0.425894,-0.44506,-0.391091,-0.272855,-0.109782,0.0713311,0.240723,0.370557,0.439499,0.43622,0.361258,0.226933,0.0553152,-0.125391,-0.285493,-0.39868,-0.446354,-0.42068,-0.325878,-0.177525,0,0.177525,0.325878,0.420681,0.446354,0.39868,0.285493,0.12539,-0.0553161,-0.226933,-0.361258,-0.43622,-0.439499,-0.370557,-0.240722,-0.0713311,0.109782,0.272855,0.391091,0.44506,0.425894,0.336743,0.192255,0.0161754,-0.162562,-0.314587,-0.414916,-0.447064,-0.405748,-0.297756,-0.140836,0.0392287,0.212845,0.351487,0.43237,0.442203,0.37937,0.254198,0.0872527,-0.0940303,-0.25986,-0.38299,-0.443183,-0.43055,-0.347166,-0.206734,-0.0323296,0.147386,0.302884,0.40861,
-0.00498569,-0.194824,-0.347615,-0.434305,-0.43841,-0.359148,-0.211592,-0.0238006,0.168517,0.32879,0.426541,0.443183,0.375551,0.236505,0.0524873,-0.141512,-0.308601,-0.417009,-0.446119,-0.390398,-0.26044,-0.0809569,0.11392,0.287134,0.405748,0.447207,0.403626,0.283294,0.109091,-0.0858557,-0.264476,-0.392806,-0.44644,-0.415182,-0.304974,-0.136773,0.0574357,0.240723,0.378235,0.443823,0.425016,0.32539,0.163888,-0.0287777,-0.215971,-0.362096,-0.439367,-0.433089,-0.344457,-0.190324,0,0.190324,0.344457,0.433089,0.439367,0.362096,0.215971,0.0287768,-0.163889,-0.32539,-0.425016,-0.443823,-0.378234,-0.240722,-0.0574353,0.136773,0.304974,0.415182,0.44644,0.392805,0.264476,0.0858557,-0.109092,-0.283294,-0.403626,-0.447207,-0.405748,-0.287134,-0.113919,0.0809574,0.26044,0.390398,0.446119,0.417009,0.308601,0.141512,-0.0524882,-0.236505,-0.375551,-0.443183,-0.426541,-0.328789,-0.168517,0.0238006,0.211593,0.359148,0.43841,0.434305,0.347615,0.194823,
0.447182,0.396066,0.2587,0.0649953,-0.142862,-0.319609,-0.426754,-0.440966,-0.359147,-0.199118,0.00427347,0.206734,0.364175,0.442309,0.424121,0.313573,0.134738,-0.0734398,-0.265624,-0.399963,-0.447202,-0.397054,-0.260439,-0.0671092,0.140836,0.318111,0.426111,0.441317,0.360417,0.201029,-0.00213676,-0.204838,-0.36293,-0.441988,-0.424794,-0.315093,-0.136773,0.0713312,0.263902,0.399002,0.447212,0.398033,0.262173,0.0692205,-0.138806,-0.316605,-0.425457,-0.441657,-0.361678,-0.202935,0,0.202935,0.361678,0.441657,0.425457,0.316605,0.138806,-0.0692215,-0.262174,-0.398033,-0.447212,-0.399002,-0.263901,-0.0713307,0.136773,0.315093,0.424794,0.441988,0.36293,0.204837,0.00213676,-0.201029,-0.360417,-0.441317,-0.426111,-0.318111,-0.140836,0.0671097,0.26044,0.397054,0.447202,0.399963,0.265624,0.0734393,-0.134739,-0.313573,-0.424121,-0.442309,-0.364175,-0.206733,-0.00427347,0.199119,0.359147,0.440966,0.426754,0.319609,0.142861,-0.0649953,-0.2587,-0.396067,
0.0056979,0.220323,0.380497,0.446635,0.402391,0.2587,0.0510728,-0.169176,-0.347615,-0.440144,-0.423895,-0.302884,-0.107018,0.115297,0.309117,0.426541,0.43855,0.342175,0.161234,-0.0595541,-0.265624,-0.406047,-0.446119,-0.375937,-0.212845,0.00284901,0.21784,0.378993,0.446482,0.403626,0.261018,0.0539016,-0.166536,-0.345816,-0.43963,-0.424794,-0.304974,-0.109782,0.112541,0.307052,0.425676,0.439099,0.344002,0.163888,-0.0567292,-0.263326,-0.404845,-0.446309,-0.377473,-0.215347,0,0.215347,0.377473,0.44631,0.404845,0.263326,0.0567292,-0.163889,-0.344002,-0.439099,-0.425676,-0.307052,-0.112541,0.109782,0.304974,0.424794,0.43963,0.345815,0.166535,-0.0539021,-0.261018,-0.403626,-0.446481,-0.378993,-0.217839,-0.00284901,0.212845,0.375938,0.446119,0.406047,0.265624,0.059553,-0.161234,-0.342175,-0.43855,-0.426541,-0.309116,-0.115297,0.107018,0.302885,0.423895,0.440144,0.347615,0.169176,-0.0510738,-0.2587,-0.402392,-0.446635,-0.380497,-0.220322,
-0.447173,-0.381882,-0.210336,0.0197346,0.244313,0.400914,0.445965,0.36693,0.1858,-0.0470264,-0.266768,-0.412285,-0.443087,-0.350604,-0.160569,0.0741422,0.288224,0.422111,0.43855,0.332966,0.134737,-0.100981,-0.308601,-0.430357,-0.43237,-0.31408,-0.1084,0.127441,0.327822,0.436991,0.424571,0.294018,0.0816575,-0.153423,-0.345816,-0.441988,-0.415182,-0.272855,-0.054609,0.178832,0.362514,0.44533,0.404237,0.250669,0.0273554,-0.20357,-0.377854,-0.447004,-0.391779,-0.227546,0,0.227546,0.39178,0.447004,0.377854,0.20357,-0.0273554,-0.25067,-0.404238,-0.44533,-0.362514,-0.178832,0.0546096,0.272855,0.415182,0.441988,0.345816,0.153423,-0.081658,-0.294018,-0.424571,-0.436991,-0.327822,-0.12744,0.108401,0.31408,0.43237,0.430357,0.308601,0.10098,-0.134737,-0.332966,-0.43855,-0.422111,-0.288224,-0.0741422,0.16057,0.350604,0.443087,0.412284,0.266768,0.0470253,-0.1858,-0.36693,-0.445965,-0.400914,-0.244312,-0.0197346,0.210336,0.381882,
-0.00641009,-0.244909,-0.407233,-0.442892,-0.340795,-0.132698,0.116672,0.329753,0.440269,0.413845,0.2587,0.0230892,-0.219703,-0.39416,-0.446018,-0.359148,-0.16057,0.0879516,0.309117,0.434135,0.424121,0.28219,0.0524874,-0.193541,-0.379371,-0.447202,-0.375937,-0.187742,0.0588478,0.287134,0.426111,0.432551,0.304452,0.0816577,-0.166536,-0.36293,-0.44644,-0.391091,-0.214097,0.0294884,0.263902,0.416232,0.439099,0.325389,0.110472,-0.138806,-0.344911,-0.443735,-0.404542,-0.239521,0,0.239521,0.404542,0.443735,0.344911,0.138806,-0.110472,-0.32539,-0.439099,-0.416232,-0.263902,-0.0294884,0.214098,0.391091,0.44644,0.36293,0.166536,-0.0816583,-0.304453,-0.432551,-0.426111,-0.287134,-0.0588472,0.187743,0.375937,0.447202,0.379371,0.19354,-0.052488,-0.28219,-0.424121,-0.434135,-0.309117,-0.087951,0.160571,0.359148,0.446018,0.39416,0.219703,-0.0230904,-0.2587,-0.413845,-0.440269,-0.329753,-0.116671,0.132698,0.340796,0.442892,0.407233,0.244908,
0.447162,0.366114,0.158574,-0.103754,-0.330235,-0.442619,-0.40208,-0.222623,0.0337515,0.278464,0.426967,0.427954,0.281083,0.0370985,-0.219703,-0.400598,-0.443087,-0.33249,-0.107017,0.155429,0.364175,0.447099,0.375551,0.174251,-0.0872533,-0.318611,-0.439889,-0.409186,-0.23711,0.0168878,0.26505,0.421639,0.432551,0.294018,0.0539016,-0.204837,-0.392806,-0.44506,-0.343547,-0.123338,0.139483,0.354113,0.446398,0.384452,0.189679,-0.0706279,-0.306533,-0.436532,-0.415709,-0.251259,0,0.251259,0.415709,0.436532,0.306533,0.0706279,-0.189679,-0.384453,-0.446398,-0.354113,-0.139483,0.123338,0.343547,0.44506,0.392805,0.204837,-0.0539016,-0.294019,-0.432551,-0.421639,-0.26505,-0.0168878,0.237111,0.409186,0.439889,0.318611,0.0872533,-0.174251,-0.375551,-0.447099,-0.364175,-0.155428,0.107017,0.33249,0.443087,0.400598,0.219702,-0.0370985,-0.281084,-0.427954,-0.426967,-0.278463,-0.0337515,0.222623,0.402081,0.442619,0.330234,0.103754,-0.158574,-0.366115,
0.00712226,0.26848,0.427388,0.423209,0.257536,-0.00641009,-0.26791,-0.427178,-0.423438,-0.258118,0.0056979,0.26734,0.426967,0.423667,0.258699,-0.00498569,-0.266768,-0.426755,-0.423895,-0.25928,0.00427347,0.266197,0.426541,0.424121,0.25986,-0.00356124,-0.265624,-0.426326,-0.424347,-0.260439,0.00284901,0.265051,0.426111,0.424571,0.261018,-0.00213676,-0.264477,-0.425894,-0.424794,-0.261596,0.00142451,0.263901,0.425676,0.425016,0.262173,-0.000712256,-0.263326,-0.425458,-0.425237,-0.26275,0,0.26275,0.425238,0.425457,0.263326,0.000712256,-0.262173,-0.425016,-0.425676,-0.263901,-0.00142451,0.261596,0.424794,0.425894,0.264476,0.00213676,-0.261018,-0.424571,-0.426111,-0.26505,-0.00284901,0.260439,0.424347,0.426326,0.265624,0.00356124,-0.25986,-0.424121,-0.426541,-0.266196,-0.00427347,0.259281,0.423895,0.426754,0.266767,0.00498569,-0.2587,-0.423667,-0.426967,-0.267338,-0.0056979,0.258119,0.423438,0.427178,0.267909,0.00641009,-0.257537,-0.423209,-0.427388,-0.268479,
